order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY07479,19/12/2018,19:39:43,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 7), ('Pasta', 10), ('Salmon', 8)]",1172,-37.8253708,144.9892856,0,9.344,13.3931124
ORDZ07727,2/08/2018,15:05:54,Breakfast,NS,"[('Chicken', 6), ('Salad', 6), ('Fries', 3)]",331.2,-37.7995127,144.9628862,0,6.845,12.1054882
ORDC03154,8/11/2018,18:18:35,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 2), ('Pasta', 4)]",227,-37.8171151,144.9700939,0,10.228,14.348915
ORDX04801,28/06/2018,13:54:55,Lunch,,"[('Burger', 6), ('Steak', 1), ('Salad', 4)]",299.8,-37.8247609,144.9887203,0,6.424,12.7759439
ORDK07727,3/11/2018,18:08:27,Dinner,bk,"[('Pasta', 1), ('Salmon', 7), ('Shrimp', 10), ('Fish&Chips', 2)]",924.5,-37.8114652,144.9522959,0,8.507,17.8307563
ORDA02802,18/12/2018,19:39:43,Dinner,BK,"[('Salmon', 8), ('Shrimp', 9), ('Pasta', 6), ('Fish&Chips', 3)]",1084,-37.8084858,144.9467792,0,9.049,15.7720766
ORDY09861,14/06/2018,13:24:30,Lunch,,"[('Salad', 3), ('Steak', 9), ('Fries', 7), ('Burger', 8)]",788.6,-37.8095581,144.9637601,0,,11.7834386
ORDY08282,27/02/2018,9:51:32,Breakfast,TP,"[('Cereal', 8), ('Pancake', 10), ('Coffee', 3), ('Eggs', 7)]",587,-37.8001434,144.9502837,0,10.194,12.7803878
ORDY00643,24/11/2018,18:49:00,Dinner,TP,"[('Pasta', 10), ('Shrimp', 5), ('Salmon', 4)]",709,37.8126683,144.9430737,0,9.828,15.9397219
ORDY07088,12/06/2018,13:24:30,Lunch,TP,"[('Burger', 4), ('Steak', 4), ('Fries', 3), ('Salad', 9)]",494.8,-37.8143155,144.9438313,0,9.75,
ORDI08340,2/04/2018,10:52:23,Breakfast,,"[('Eggs', 8), ('Cereal', 7), ('Pancake', 4)]",420,-37.8152207,144.9522229,0,8.778,13.901743
ORDI09601,29/01/2018,8:50:42,Breakfast,NS,"[('Pancake', 6), ('Coffee', 10), ('Eggs', 6)]",352.5,-37.8083954,144.9549645,0,8.173,13.1154069
ORDA09455,17/08/2018,15:36:20,Lunch,BK,"[('Salad', 4), ('Burger', 8), ('Steak', 3), ('Chicken', 7), ('Fries', 4)]",723.8,-37.8087588,144.942034,0,9.797,15.2677802
ORDB08194,9/04/2018,11:12:40,Breakfast,TP,"[('Coffee', 1), ('Eggs', 3), ('Pancake', 8)]",267.5,-37.8173325,144.9673786,0,8.601,10.9918769
ORDY06732,15/11/2018,18:28:43,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 8), ('Shrimp', 1)]",309,-37.8075916,144.9453594,0,10.089,13.994916
ORDB00655,10/09/2018,16:16:54,Dinner,,"[('Shrimp', 10), ('Fish&Chips', 3)]",645,-37.8076532,144.9893385,0,10.294,14.3196493
ORDI05798,25/04/2018,11:43:05,Breakfast,,"[('Pancake', 3), ('Cereal', 10), ('Coffee', 9)]",350.25,-37.8187456,144.9534724,0,9.21,14.0929016
ORDK07225,19/06/2018,13:34:38,Lunch,BK,"[('Salad', 2), ('Fries', 2)]",58.4,-37.824998,144.99804,0,5.618,10.8125014
ORDX01304,24/08/2018,15:46:28,Lunch,BK,"[('Chicken', 4), ('Fries', 8)]",224,-37.8177472,144.9691229,0,7.724,13.1786628
ORDA04585,14/04/2018,11:22:49,Breakfast,BK,"[('Pancake', 7), ('Coffee', 2), ('Cereal', 4)]",268.75,-37.8199658,144.9550517,0,8.606,15.7044057
ORDY10165,13/09/2018,16:27:02,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 8)]",398,-37.8090207,144.9289276,0,11.175,15.2495037
ORDX03410,17/12/2018,19:39:43,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 1), ('Shrimp', 6), ('Salmon', 7)]",918.5,-37.807676,144.9552709,0,8.298,14.6694852
ORDZ01100,1/10/2018,17:07:36,Dinner,NS,"[('Salmon', 4), ('Pasta', 10), ('Fish&Chips', 1), ('Shrimp', 9)]",960,-37.826362,144.9855522,0,9.662,
ORDB07583,27/02/2018,9:51:32,Breakfast,TP,"[('Cereal', 1), ('Coffee', 10)]",96,-37.8105086,144.9656708,0,8.618,10.4469688
ORDK10850,3/10/2018,17:07:36,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 6), ('Pasta', 6), ('Shrimp', 7)]",835,-37.8243728,144.9525106,0,9.1,16.3844051
ORDZ05398,5/11/2018,18:08:27,Dinner,NS,"[('Shrimp', 1), ('Pasta', 9)]",93.5,-37.8162415,144.9639456,0,8.287,14.6908652
ORDZ04455,9/09/2018,16:16:54,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 10), ('Pasta', 6)]",623,-37.8102103,145.0072531,0,10.172,18.4057255
ORDY02856,15/02/2018,9:31:16,Breakfast,TP,"[('Cereal', 4), ('Eggs', 4)]",172,37.8143628,145.0068668,0,11.61,13.3930056
ORDC05074,5/05/2018,12:03:22,Lunch,NS,"[('Salad', 9), ('Steak', 1), ('Chicken', 8), ('Burger', 6), ('Fries', 1)]",653.8,-37.8008397,144.9623254,0,6.884,14.3327368
ORDY05233,24/07/2018,14:45:38,Lunch,TP,"[('Burger', 5), ('Steak', 9), ('Chicken', 10), ('Fries', 6)]",952,-37.8032642,144.9500603,0,9.946,13.1653449
ORDI02694,19/07/2018,14:35:29,Lunch,NS,"[('Fries', 8), ('Chicken', 8), ('Salad', 2)]",386.4,-37.80061,144.9739192,0,6.475,11.7263145
ORDX08243,7/06/2018,13:14:21,Lunch,,"[('Burger', 8), ('Salad', 9)]",402.8,-37.8036744,144.9493033,0,8.852,14.6565087
ORDC02393,7/12/2018,19:19:26,Dinner,NS,"[('Shrimp', 2), ('Pasta', 9), ('Fish&Chips', 4), ('Salmon', 3)]",618.5,37.8184191,144.966193,0,8.517,14.5636909
ORDB06705,12/08/2018,15:26:11,Lunch,TP,"[('Chicken', 8), ('Steak', 2), ('Salad', 10)]",518,37.8125353,144.9865756,0,9.673,14.8599881
ORDJ03135,2018-23-07,14:45:38,Lunch,TP,"[('Chicken', 2), ('Fries', 9), ('Burger', 6)]",358,-37.8085942,144.948182,0,9.66,13.2237185
ORDA07403,24/04/2018,11:43:05,Breakfast,BK,"[('Pancake', 1), ('Cereal', 1)]",45.25,-37.8190228,144.9529909,0,8.835,13.5802283
ORDC04744,30/09/2018,16:57:27,Dinner,NS,"[('Fish&Chips', 10), ('Coffee', 8), ('Shrimp', 8)]",1110,-37.8243311,144.9904826,0,9.632,17.7004549
ORDJ05916,16/09/2018,16:27:02,Dinner,TP,"[('Salmon', 5), ('Shrimp', 1), ('Fish&Chips', 6)]",469,-37.7931339,144.9652359,0,10.681,16.4654971
ORDA07941,16/07/2018,14:25:21,Dinner,BK,"[('Salad', 4), ('Chicken', 8), ('Steak', 8), ('Burger', 8)]",932.8,-37.8226909,144.9518467,0,8.972,15.4305244
ORDY10377,7/07/2018,14:15:12,Lunch,TP,"[('Salad', 9), ('Burger', 5), ('Chicken', 8), ('Steak', 10), ('Fries', 10)]",1135.8,-37.8098572,144.9678952,0,8.831,13.1913188
ORDC10866,14/09/2018,16:27:02,Dinner,NS,"[('Shrimp', 4), ('Salmon', 1), ('Pasta', 4)]",367,-37.7996025,144.9953789,0,8.597,14.8110596
ORDB05104,27/08/2018,15:56:37,Lunch,TP,"[('Chicken', 3), ('Burger', 5), ('Fries', 9)]",359,-37.8191269,144.9542043,0,8.398,11.8480205
ORDC02932,10/10/2018,17:17:44,Dinner,NS,"[('Shrimp', 8), ('Salmon', 1)]",473,-37.8123731,144.9532015,0,8.495,14.2444745
ORDY02083,20/12/2018,19:39:43,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4), ('Pasta', 8)]",438,-37.8172503,144.9340609,0,10.813,15.0018961
ORDX07891,1/08/2018,14:55:46,Lunch,BK,"[('Chicken', 7), ('Fries', 1), ('Salad', 6), ('Burger', 4)]",463.2,-37.805365,144.9735373,0,6.775,13.008026
ORDA02451,16/04/2018,11:22:49,Breakfast,BK,"[('Pancake', 3), ('Coffee', 3)]",95.25,-37.812598,144.9607454,0,7.798,12.4094634
ORDB08628,10/05/2018,12:13:31,Lunch,TP,"[('Burger', 10), ('Chicken', 5), ('Steak', 9)]",875,-37.8010594,144.9637848,0,6.034,12.9927361
ORDK03943,19/06/2018,13:34:38,Lunch,BK,"[('Fries', 9), ('Chicken', 7), ('Steak', 1), ('Salad', 4)]",445.8,-37.8049221,144.9731125,0,6.866,12.7674499
ORDA03445,20/08/2018,15:36:20,Lunch,BK,"[('Steak', 7), ('Burger', 3), ('Salad', 8)]",545.6,-37.804107,144.9483779,0,8.861,15.022599
ORDI07699,9/07/2018,14:15:12,Lunch,,"[('Fries', 8), ('Salad', 5), ('Burger', 3), ('Steak', 9), ('Chicken', 5)]",840,-37.8150267,144.9412471,0,9.624,15.0849623
ORDB09956,11/09/2018,16:27:02,Dinner,,"[('Pasta', 1), ('Salmon', 3), ('Fish&Chips', 7), ('Shrimp', 5)]",665.5,-37.8080424,144.9688977,0,9.107,13.2332858
ORDJ04342,2018-18-07,14:35:29,Lunch,TP,"[('Chicken', 4), ('Burger', 4)]",252,-37.8015976,144.9779365,0,10.037,12.9821702
ORDA07996,7/05/2018,12:03:22,Lunch,BK,"[('Steak', 8), ('Fries', 5), ('Salad', 4), ('Chicken', 9), ('Burger', 4)]",900.8,-37.8217376,144.9367746,0,10.542,16.7966635
ORDZ08521,17/03/2018,10:21:58,Breakfast,NS,"[('Coffee', 2), ('Pancake', 6)]",160.5,-37.8075656,144.9424015,0,9.351,16.2589246
ORDC05920,4/09/2018,16:06:45,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 3)]",159,-37.8007248,144.9511147,0,8.066,14.1623779
ORDY07051,19/11/2018,18:38:52,Dinner,TP,"[('Salmon', 5), ('Pasta', 3)]",115.5,-37.815335,144.9910639,0,10.122,14.2372803
ORDI02078,26/01/2018,8:40:33,Breakfast,NS,"[('Cereal', 2), ('Eggs', 2), ('Shrimp', 5), ('Pancake', 8)]",317.5,-37.8028637,144.92813,0,10.141,15.0453401
ORDY05569,5/02/2018,9:00:50,Breakfast,TP,"[('Cereal', 5), ('Coffee', 8)]",165,-37.8197892,145.011153,0,11.586,13.9636707
ORDC10879,5/03/2018,10:01:41,Breakfast,NS,"[('Pancake', 2), ('Cereal', 3), ('Coffee', 3)]",134,-37.7922014,144.9366421,0,10.03,14.1319
ORDI03775,18/06/2018,13:34:38,Lunch,NS,"[('Steak', 4), ('Fries', 4)]",228,-37.8132542,144.973865,0,7.652,13.4459427
ORDJ07307,25/02/2018,9:51:32,Breakfast,TP,"[('Eggs', 8), ('Coffee', 6), ('Cereal', 6)]",347,-37.8042713,144.9553477,0,9.533,13.9566101
ORDC10831,9/12/2018,19:19:26,Dinner,NS,"[('Pasta', 6), ('Salmon', 3), ('Fish&Chips', 9), ('Shrimp', 8)]",1035,37.8174369,144.9952241,0,9.76,18.2437717
ORDC07627,10/03/2018,10:11:49,Breakfast,NS,"[('Eggs', 6), ('Pancake', 7), ('Coffee', 9)]",369.25,-37.816727,144.9642958,0,8.338,15.4965425
ORDA10265,12/10/2018,17:27:53,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 9), ('Salmon', 5)]",844,-37.8214227,144.9431062,0,9.751,
ORDJ09824,2018-19-09,16:37:10,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 5), ('Pasta', 5)]",366.5,-37.825471,144.9290812,0,16.676,19.9397079
ORDI04668,5/05/2018,12:03:22,Lunch,,"[('Steak', 1), ('Salad', 6)]",148.2,-37.8048107,144.9281335,0,,18.2785807
ORDC02994,28/01/2018,8:50:42,Breakfast,NS,"[('Cereal', 9), ('Coffee', 8)]",249,-37.8105056,144.9376672,0,9.866,17.2832517
ORDX10798,12/06/2018,13:24:30,Lunch,BK,"[('Steak', 5), ('Salad', 10), ('Fries', 3)]",433,-37.8150464,144.9418553,0,9.532,15.5044493
ORDI01871,1/05/2018,11:53:14,Breakfast,NS,"[('Cereal', 3), ('Eggs', 3), ('Pancake', 2), ('Coffee', 1)]",185,-37.8043607,144.9706485,0,7.089,12.4927448
ORDZ09966,31/08/2018,15:56:37,Lunch,NS,"[('Fries', 2), ('Chicken', 9)]",312,-37.805393,144.9576625,1,7.819,12.7551204
ORDY09784,4/10/2018,17:07:36,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 5)]",452.5,-37.8152483,144.9341073,0,10.754,
ORDJ06731,30/12/2018,20:00:00,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 2)]",345,-37.8064889,144.9613298,0,9.007,14.9799499
ORDJ06256,27/03/2018,10:42:15,Breakfast,TP,"[('Coffee', 3), ('Eggs', 6)]",154.5,-37.8171376,144.9856804,0,9.4,11.8831048
ORDI08310,19/03/2018,10:32:06,Breakfast,NS,"[('Pancake', 2), ('Eggs', 8), ('Cereal', 8)]",392.5,-37.8121069,144.9575321,0,8.28,13.8068993
ORDI08406,16/07/2018,14:25:21,Lunch,NS,"[('Burger', 2), ('Chicken', 3), ('Fries', 6), ('Salad', 6), ('Steak', 4)]",602,-37.8139141,144.9731422,0,7.778,13.2603951
ORDX00618,14/10/2018,17:27:53,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 3), ('Shrimp', 5), ('Pasta', 10)]",978,-37.8060023,144.9559808,0,8.065,18.0263567
ORDX06614,4/03/2018,10:01:41,Breakfast,BK,"[('Coffee', 8), ('Pancake', 6), ('Cereal', 9), ('Eggs', 1)]",416.5,-37.8202531,145.0010101,0,4.906,12.4804672
ORDX04345,15/03/2018,10:21:58,Breakfast,BK,"[('Eggs', 9), ('Coffee', 1)]",205.5,-37.8186685,144.9831047,1,6.459,11.0021339
ORDI08860,13/04/2018,11:22:49,Breakfast,,"[('Eggs', 10), ('Pancake', 4)]",317,-37.8194399,144.9634578,0,,14.0634796
ORDA10744,1/04/2018,10:52:23,Breakfast,BK,"[('Cereal', 8), ('Eggs', 10)]",388,-37.8185145,144.9540726,0,8.736,16.2272391
ORDK08028,5/09/2018,16:06:45,Dinner,BK,"[('Salmon', 3), ('Shrimp', 1), ('Pasta', 4), ('Fish&Chips', 3)]",392,-37.8148931,144.9272025,0,11.895,19.1023947
ORDK06868,10/05/2018,12:13:31,Lunch,BK,"[('Salad', 3), ('Fries', 3)]",87.6,-37.8015135,144.9639006,0,7.861,13.7523935
ORDY07254,9/12/2018,19:19:26,Dinner,TP,"[('Pasta', 5), ('Shrimp', 10)]",677.5,-37.8117367,144.9383203,0,10.309,
ORDC00057,22/05/2018,12:33:48,Lunch,NS,"[('Chicken', 3), ('Burger', 2), ('Steak', 8), ('Fries', 3)]",554,37.8196323,145.0024895,0,10.439,15.8239224
ORDY07813,15/07/2018,14:25:21,Lunch,TP,"[('Salad', 7), ('Burger', 10), ('Fries', 8), ('Chicken', 7), ('Steak', 7)]",1065.4,-37.800007,144.9356834,0,12.847,17.1166306
ORDY07379,14/12/2018,19:29:34,Dinner,TP,"[('Pasta', 2), ('Salmon', 3)]",178,-37.8094181,144.9726915,0,9.089,
ORDK04182,2018-19-07,14:35:29,Lunch,BK,"[('Fries', 1), ('Burger', 4), ('Steak', 9), ('Salad', 5)]",627,-37.7995708,144.9794226,0,6.907,13.1409542
ORDB07362,27/08/2018,15:56:37,Lunch,,"[('Chicken', 8), ('Burger', 5), ('Salad', 6), ('Steak', 2)]",604.2,-37.8025553,144.9812484,0,,13.6131382
ORDC06231,5/09/2018,16:06:45,Dinner,NS,"[('Salmon', 10), ('Pasta', 4), ('Shrimp', 5)]",790,-37.8152417,144.9276167,0,10.733,16.5046846
ORDC08797,16/01/2018,8:30:25,Breakfast,NS,"[('Eggs', 7), ('Cereal', 8)]",322,-37.8085721,145.0042747,1,9.859,7.3519537
ORDA07804,23/10/2018,17:48:10,Lunch,BK,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.8109198,145.0097639,0,3.928,10.7128016
ORDB08031,20/03/2018,10:32:06,Breakfast,TP,"[('Eggs', 1), ('Pancake', 4)]",119,-37.8119606,144.9594735,0,8.571,
ORDA04090,28/10/2018,17:58:18,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 4), ('Shrimp', 6), ('Pasta', 4)]",738,-37.809416,144.9487494,0,8.893,18.6641097
ORDY03080,4/09/2018,16:06:45,Dinner,TP,"[('Shrimp', 4), ('Pasta', 10), ('Pancake', 1), ('Salmon', 6)]",772,-37.8013402,144.9561196,0,9.666,13.7695024
ORDY03164,1/04/2018,10:52:23,Breakfast,TP,"[('Coffee', 4), ('Eggs', 9), ('Cereal', 5), ('Pancake', 2)]",381.5,37.8180277,144.9538422,0,8.511,12.7411898
ORDC00553,28/09/2018,16:57:27,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 2)]",397,-37.8089964,144.9460894,0,8.97,14.5519193
ORDC10374,9/03/2018,10:11:49,Breakfast,,"[('Cereal', 6), ('Pancake', 9), ('Eggs', 4), ('Coffee', 6)]",477.25,-37.8157562,144.9661149,0,8.175,12.8699054
ORDC03497,2018-14-11,18:28:43,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 10), ('Shrimp', 4), ('Salmon', 6)]",772,-37.814955,144.956776,0,8.497,14.5366599
ORDX09576,21/01/2018,8:40:33,Breakfast,BK,"[('Pancake', 4), ('Eggs', 8)]",273,-37.8149879,144.9642846,0,7.694,
ORDY05754,3/02/2018,9:00:50,Breakfast,TP,"[('Coffee', 8), ('Pancake', 10), ('Eggs', 1)]",324.5,-37.821443,144.961383,0,7.449,11.8389392
ORDC08490,19/08/2018,15:36:20,Lunch,,"[('Chicken', 6), ('Fries', 7), ('Steak', 10), ('Burger', 10)]",1036,-37.802755,144.9473571,0,8.45,16.1318839
ORDI10241,16/02/2018,9:31:16,Breakfast,NS,"[('Pancake', 3), ('Coffee', 3), ('Cereal', 6), ('Eggs', 2)]",265.25,-37.8057345,144.9287381,0,9.384,16.0906215
ORDZ01050,2018-15-06,13:24:30,Lunch,NS,"[('Salad', 9), ('Burger', 7), ('Chicken', 1), ('Steak', 4), ('Fries', 10)]",703.8,-37.81349,144.9656669,0,7.841,13.046733
ORDX01803,7/03/2018,10:01:41,Breakfast,BK,"[('Pancake', 1), ('Coffee', 5), ('Cereal', 5), ('Eggs', 6)]",298.75,-37.8051575,144.9682948,0,7.12,11.9559169
ORDC01580,2018-17-11,18:38:52,Dinner,NS,"[('Pasta', 3), ('Shrimp', 8), ('Salmon', 2), ('Fish&Chips', 9)]",911.5,-37.8149435,144.9446672,0,9.22,17.3862725
ORDK02231,2018-20-11,18:38:52,Dinner,BK,"[('Salmon', 6), ('Pasta', 7), ('Fish&Chips', 8)]",718.5,-37.8240225,144.990136,0,6.249,13.5574019
ORDI00199,8/11/2018,18:18:35,Dinner,,"[('Pasta', 8), ('Shrimp', 1)]",274,-37.8122754,144.9908322,0,,14.8384004
ORDZ04690,16/01/2018,8:20:16,Breakfast,NS,"[('Coffee', 8), ('Pancake', 3)]",683,-37.8136923,144.9387978,1,9.787,6.8404567
ORDY01218,15/04/2018,11:22:49,Breakfast,TP,"[('Cereal', 6), ('Coffee', 6), ('Pancake', 3)]",243.75,-37.8048302,144.9460522,0,9.945,13.9296176
ORDA06645,8/07/2018,14:15:12,Lunch,BK,"[('Fries', 9), ('Burger', 3), ('Salad', 2), ('Chicken', 8)]",491.4,-37.8093149,145.0136245,0,3.851,12.537654
ORDI07920,22/09/2018,16:47:19,Dinner,,"[('Fish&Chips', 6), ('Salmon', 9), ('Shrimp', 10)]",1119,-37.8004833,144.9705365,0,,13.774462
ORDZ01713,18/01/2018,8:30:25,Breakfast,NS,"[('Eggs', 7), ('Cereal', 3)]",217,37.805928,144.9320632,1,10.201,7.4275716
ORDK08011,28/06/2018,13:54:55,Lunch,,"[('Salad', 7), ('Chicken', 1), ('Steak', 3)]",287.4,-37.8174431,144.9898839,0,5.677,11.4930502
ORDA10007,10/05/2018,12:13:31,Lunch,BK,"[('Fries', 8), ('Chicken', 8), ('Steak', 4)]",532,-37.800371,144.9638781,0,8.002,13.7548089
ORDJ05073,25/01/2018,8:40:33,Breakfast,,"[('Coffee', 4), ('Pancake', 3), ('Eggs', 3), ('Cereal', 6)]",294.75,-37.8071322,144.9598125,0,,11.5975367
ORDB07800,5/06/2018,13:04:13,Lunch,TP,"[('Fries', 10), ('Chicken', 7), ('Steak', 7)]",659,-37.8034041,145.0035216,0,12.007,15.1767523
ORDY07134,13/04/2018,11:22:49,Breakfast,TP,"[('Coffee', 6), ('Pancake', 10)]",287.5,-37.8238958,144.9626202,0,7.71,10.6484959
ORDA09450,10/03/2018,10:11:49,Breakfast,BK,"[('Cereal', 10), ('Coffee', 8), ('Pancake', 9)]",488.25,-37.8231854,145.0139793,0,4.768,12.1947031
ORDJ01451,2/10/2018,17:07:36,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 10), ('Shrimp', 6), ('Salmon', 2)]",976,-37.8244413,144.9526875,0,8.324,12.5028655
ORDY08466,15/03/2018,10:21:58,Breakfast,TP,"[('Cereal', 6), ('Eggs', 5), ('Pancake', 2), ('Coffee', 4)]",314.5,-37.8204207,144.9850024,0,9.165,11.5214656
ORDC08842,15/11/2018,18:28:43,Dinner,,"[('Shrimp', 6), ('Salmon', 6)]",570,-37.821178,144.9622812,0,9.099,15.6155157
ORDA06401,24/09/2018,16:47:19,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 6), ('Pasta', 2)]",589,-37.8081699,144.9916973,0,5.053,
ORDZ09613,10/07/2018,14:15:12,Lunch,NS,"[('Salad', 6), ('Steak', 6), ('Burger', 1), ('Fries', 5), ('Chicken', 6)]",656.2,-37.8245184,144.9829277,0,9.393,14.8692426
ORDA08359,11/08/2018,15:16:03,Lunch,BK,"[('Burger', 5), ('Chicken', 2), ('Steak', 7)]",534,-37.8055432,144.9369369,0,9.878,18.3509056
ORDA01114,9/11/2018,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Pasta', 10), ('Fish&Chips', 6)]",356.8,-37.815276,144.9617539,0,7.951,14.1640243
ORDA06993,13/06/2018,13:24:30,Lunch,BK,"[('Steak', 6), ('Burger', 1), ('Chicken', 6), ('Fries', 8)]",589,-37.7991117,144.9895502,0,6.216,12.072993
ORDA09341,2018-25-10,17:48:10,Dinner,BK,"[('Salmon', 9), ('Shrimp', 9)]",855,-37.8205299,144.9661119,0,7.97,14.9973713
ORDK08492,15/08/2018,15:26:11,Lunch,BK,"[('Steak', 10), ('Salad', 3)]",501.6,-37.808494,144.9785017,0,6.048,12.0316277
ORDJ10951,18/03/2018,10:32:06,Breakfast,TP,"[('Cereal', 4), ('Pancake', 6), ('Eggs', 3), ('Coffee', 4)]",325.5,-37.8104056,144.9724463,0,8.968,13.0530469
ORDZ02693,6/09/2018,16:16:54,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 2)]",292,-37.8242646,144.963127,0,8.263,15.0444501
ORDZ04000,1/06/2018,12:54:05,Lunch,,"[('Salad', 8), ('Fries', 5), ('Chicken', 7)]",421.6,-37.8198971,145.0156034,0,,17.8523662
ORDZ04276,11/04/2018,11:12:40,Breakfast,NS,"[('Pancake', 6), ('Eggs', 1), ('Cereal', 4), ('Coffee', 9)]",319,-37.8406925,144.9930568,0,11.753,16.8651647
ORDY02275,16/08/2018,15:26:11,Lunch,TP,"[('Chicken', 1), ('Fries', 4), ('Steak', 1), ('Burger', 5)]",280,-37.8110224,145.0051534,0,11.473,14.5345039
ORDB08429,23/08/2018,15:46:28,Lunch,TP,"[('Fries', 9), ('Burger', 8), ('Steak', 9), ('Salad', 10)]",933,-37.8144195,144.935355,0,10.642,13.8792812
ORDJ07574,18/07/2018,14:35:29,Lunch,TP,"[('Steak', 6), ('Burger', 5), ('Fries', 8), ('Salad', 6), ('Chicken', 9)]",912.2,-37.8056124,144.976131,0,9.518,13.3993124
ORDC09978,19/10/2018,17:38:01,Lunch,NS,"[('Shrimp', 3), ('Salmon', 9), ('Fish&Chips', 10)]",881,-37.8107929,144.9447828,0,9.821,16.1454177
ORDY09135,8/12/2018,19:19:26,Dinner,TP,"[('Salmon', 1), ('Shrimp', 9)]",527,-37.8168468,144.9579291,0,8.129,13.6860795
ORDJ05686,22/01/2018,8:40:33,Breakfast,TP,"[('Eggs', 5), ('Cereal', 6)]",236,-37.8009428,144.9527616,0,9.895,12.9111773
ORDZ04050,28/03/2018,10:52:23,Breakfast,NS,"[('Coffee', 4), ('Pancake', 4)]",127,-37.8151501,144.9505617,0,10.235,14.8565955
ORDK02168,15/03/2018,10:21:58,Breakfast,,"[('Cereal', 6), ('Eggs', 8)]",302,-37.8196791,144.9816751,0,6.62,11.4928447
ORDK02735,18/12/2018,19:39:43,Dinner,BK,"[('Shrimp', 4), ('Salmon', 4)]",380,-37.8099896,144.9477885,0,8.991,15.956761
ORDY06292,18/12/2018,19:39:43,Dinner,TP,"[('Pasta', 9), ('Salmon', 1), ('Shrimp', 1), ('Fish&Chips', 6)]",552.5,-37.8008597,144.9607525,0,9.614,13.6378294
ORDI09736,20/03/2018,10:32:06,Breakfast,NS,"[('Eggs', 8), ('Coffee', 7), ('Cereal', 5), ('Pancake', 4)]",430.5,-37.8119285,144.9594584,0,9.049,13.0581706
ORDJ04642,11/10/2018,17:27:53,Dinner,TP,"[('Pasta', 6), ('Shrimp', 7), ('Salmon', 9)]",912,-37.8208303,144.9666477,0,7.517,11.9090492
ORDZ07332,29/07/2018,14:55:46,Lunch,NS,"[('Steak', 6), ('Burger', 10), ('Fries', 5)]",640,-37.8148687,144.9663033,0,8.007,15.7648502
ORDJ01036,12/03/2018,10:11:49,Breakfast,TP,"[('Cereal', 2), ('Pancake', 3), ('Eggs', 7)]",268.75,-37.8136381,145.000099,1,11.013,13.4359994
ORDZ02218,17/12/2018,19:39:43,Dinner,NS,"[('Salmon', 4), ('Shrimp', 8), ('Fish&Chips', 6), ('Pasta', 4)]",916,-37.8067936,144.9534191,0,8.296,14.5275809
ORDJ00589,25/05/2018,12:43:56,Lunch,TP,"[('Fries', 7), ('Steak', 9), ('Chicken', 3), ('Burger', 10), ('Salad', 4)]",963.8,-37.8135259,144.9680148,0,8.327,12.1083449
ORDJ02803,14/02/2018,9:21:07,Breakfast,TP,"[('Cereal', 5), ('Pancake', 3), ('Coffee', 7), ('Eggs', 3)]",296.25,-37.8158528,144.9634938,0,7.917,10.8180357
ORDA09618,27/01/2018,8:50:42,Breakfast,BK,"[('Pancake', 6), ('Coffee', 10)]",220.5,-37.8054874,144.9429733,0,9.308,16.7024387
ORDJ03828,27/10/2018,17:58:18,Dinner,BK,"[('Shrimp', 8), ('Pasta', 5), ('Fish&Chips', 7)]",814.5,-37.8042068,144.9679829,0,9.491,14.8328691
ORDA01460,24/01/2018,8:40:33,Breakfast,NS,"[('Eggs', 7), ('Pancake', 8)]",348,-37.8279836,144.9550019,0,9.841,14.754104
ORDA01756,13/09/2018,16:27:02,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5)]",352,-37.8158434,144.9342969,0,10.273,17.127051
ORDY07458,29/10/2018,17:58:18,Dinner,TP,"[('Pasta', 2), ('Salmon', 9), ('Fish&Chips', 5), ('Shrimp', 10)]",1139,-37.8206287,144.9707674,0,7.801,12.3867144
ORDJ06629,5/10/2018,17:07:36,Dinner,TP,"[('Salmon', 8), ('Pasta', 7), ('Fish&Chips', 10)]",870.5,-37.8194217,144.9839965,0,9.224,13.4253998
